year,position,title,artist,pos_sentiment,neg_sentiment,neut_sentiment,compound_sentiment,f_k_grade,flesch_index,fog_index,num_syllables,difficult_words,num_dupes,num_words,num_lines,tags
2003,29,Rock Wit U,Ashanti,0.188,0.002,0.81,0.9988,1.3,98.21,4.800000000000001,674.1,31,42,543,72,
2003,30,Cry Me A River,Justin Timberlake,0.045,0.24,0.715,-0.999,-0.3,107.69,4.4,698.4,29,59,614,97,"disco, pop"
2003,31,How You Gonna Act Like That,Tyrese,0.102,0.103,0.795,-0.608,2.1,96.18,5.6000000000000005,830.7,38,27,708,78,hip-hop/rnb
2003,32,Rock Your Body,Justin Timberlake,0.116,0.04,0.844,0.9943,0.5,105.66,5.2,684.0,25,28,616,71,"disco, pop"
2003,33,No Letting Go,Wayne Wonder,0.287,0.136,0.577,0.9947,0.9,99.23,4.4,300.6,21,23,253,39,
2003,34,Frontin',Pharrell,0.148,0.077,0.775,0.9837,0.5,105.66,5.2,516.6,29,26,455,52,
2003,35,Landslide,Dixie Chicks,0.189,0.0,0.811,0.9862,2.5,89.75,4.800000000000001,236.7,17,13,189,27,"country, folk"
2003,38,Don't Mess With My Man,Nivea,0.011,0.145,0.844,-0.9971,0.5,105.66,5.2,718.2,46,53,625,74,"jazz, hip-hop/rnb"
2003,41,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,0.254,0.043,0.703,0.9945,-0.3,107.69,4.4,280.8,8,23,252,41,"hip-hop/rnb, hip-hop/rnb"
2003,42,Beautiful,Snoop Dogg,0.182,0.032,0.786,0.9973,1.3,98.21,4.800000000000001,783.0,50,40,659,83,"hip-hop/rnb, reggae"
2003,44,Miss Independent,Kelly Clarkson,0.245,0.155,0.601,0.9936,2.1,90.77,4.4,394.2,39,19,298,44,"pop, rock"
2003,45,Calling All Angels,Train,0.11,0.038,0.851,0.9574,1.7,97.2,5.2,343.8,14,19,294,33,"alternative/indie, pop"
2003,46,Damn!,YoungBloodZ,0.138,0.099,0.763,0.9695,1.3,103.63,6.0,704.7,63,10,641,63,
2003,47,This Is The Night,Clay Aiken,0.122,0.0,0.878,0.9739,-0.7,108.7,4.0,231.3,14,22,210,39,
2003,49,Headstrong,Trapt,0.063,0.086,0.851,-0.8363,2.1,90.77,4.4,461.7,28,40,348,58,
2003,50,In Those Jeans,Ginuwine,0.232,0.056,0.712,0.9963,0.9,99.23,4.4,388.8,25,18,327,51,
2003,51,Stand Up,Ludacris,0.173,0.086,0.741,0.9928,1.7,97.2,5.2,735.3,47,61,631,76,hip-hop/rnb
2003,52,The Remedy,Jason Mraz,0.131,0.104,0.765,0.7529,1.3,98.21,4.800000000000001,523.8,28,30,428,56,"pop, rock"
2003,54,Excuse Me Miss,Jay-Z,0.063,0.034,0.903,0.9373,1.3,98.21,4.800000000000001,979.2,92,65,805,105,"hip-hop/rnb, religious"
2003,55,Jenny from the Block,Jennifer Lopez,0.089,0.092,0.819,-0.9347,0.5,105.66,5.2,765.9,38,42,681,82,"electronic/dance, pop"
2003,57,Forever And For Always,Shania Twain,0.147,0.004,0.849,0.9943,1.3,98.21,4.800000000000001,457.2,14,27,395,52,"country, pop, rock"
2003,58,I Can,Nas,0.114,0.072,0.814,0.9893,1.3,98.21,4.800000000000001,866.7,78,29,731,93,religious
2003,59,Underneath It All,No Doubt,0.292,0.055,0.653,0.9984,2.5,84.34,3.6,460.8,36,40,326,72,rock
2003,60,If You're Not The One,Daniel Bedingfield,0.149,0.048,0.803,0.9912,1.7,102.61,6.4,414.9,9,15,383,32,"electronic/dance, pop"
2003,61,Thoia Thoing,R. Kelly,0.054,0.027,0.919,0.9677,-1.8,117.16,4.0,727.2,44,78,700,120,"hip-hop/rnb, pop, hip-hop/rnb, soul"
2003,62,Here Without You,3 Doors Down,0.14,0.05,0.81,0.978,2.1,90.77,4.4,332.1,15,26,264,38,rock
2003,63,Wanksta,50 Cent,0.09,0.103,0.807,-0.9076,2.1,96.18,5.6000000000000005,772.2,64,34,671,71,hip-hop/rnb
2003,65,It's Five O'Clock Somewhere,Alan Jackson,0.123,0.115,0.762,0.4338,2.1,90.77,4.4,480.6,47,28,365,55,country
2003,66,Like Glue,Sean Paul,0.141,0.072,0.787,0.9888,0.9,104.64,5.6000000000000005,726.3,40,20,644,68,"pop, hip-hop/rnb"
2003,67,Can't Hold Us Down,Christina Aguilera,0.067,0.05,0.883,0.9276,1.7,97.2,5.2,834.3,50,37,724,85,"pop, rock"
2003,70,She Hates Me,Puddle Of Mudd,0.213,0.124,0.662,0.9879,-0.3,107.69,4.4,312.3,13,32,278,44,
2003,71,Don't Wanna Try,Frankie J,0.107,0.11,0.783,-0.6676,2.1,96.18,5.6000000000000005,538.2,22,14,465,47,
2003,72,The Jump Off,Lil' Kim,0.097,0.062,0.841,0.982,0.5,105.66,5.2,706.5,68,8,617,71,hip-hop/rnb
2003,74,Hell Yeah,Ginuwine,0.2,0.079,0.721,0.9962,2.1,96.18,5.6000000000000005,484.2,52,13,419,45,
2003,75,Beer For My Horses,Toby Keith,0.043,0.121,0.837,-0.9769,1.7,97.2,5.2,383.4,19,18,317,38,"country, pop, rock"
2003,76,Holidae In,Chingy,0.085,0.098,0.817,-0.9374,1.7,97.2,5.2,897.3,115,12,757,94,
2003,78,Love Of My Life,Erykah Badu,0.276,0.037,0.687,0.9993,-0.3,107.69,4.4,572.4,33,38,503,82,"jazz, soul"
2003,79,Fighter,Christina Aguilera,0.177,0.119,0.704,0.9796,0.9,99.23,4.4,677.7,57,44,551,84,"pop, rock"
2003,80,Thugz Mansion,2Pac,0.165,0.133,0.702,0.9889,2.1,96.18,5.6000000000000005,767.7,95,10,621,67,
2003,81,Clocks,Coldplay,0.035,0.092,0.873,-0.8555,2.5,89.75,4.800000000000001,218.7,20,20,167,23,"pop, rock"
2003,82,Put that Woman First,Jaheim,0.128,0.069,0.803,0.9888,1.7,97.2,5.2,692.1,45,24,580,70,
2003,83,Rain on Me,Ashanti,0.009,0.193,0.798,-0.9975,0.9,99.23,4.4,502.2,21,45,428,63,
2003,84,19 Somethin',Mark Wills,0.039,0.076,0.885,-0.8885,0.9,99.23,4.4,349.2,42,17,287,47,country
2003,86,Red Dirt Road,Brooks and Dunn,0.074,0.064,0.862,0.7952,0.9,99.23,4.4,381.6,26,24,320,52,country
2003,87,What Was I Thinkin',Dierks Bentley,0.076,0.056,0.868,0.6332,1.3,98.21,4.800000000000001,471.6,36,29,397,54,country
2003,88,Flying Without Wings,Ruben Studdard,0.147,0.031,0.822,0.9834,0.9,99.23,4.4,291.6,23,9,237,36,
2003,89,Sing For The Moment,Eminem,0.079,0.145,0.776,-0.9965,2.1,96.18,5.6000000000000005,1049.4,118,27,845,89,"hip-hop/rnb, religious, alternative/indie"
2003,91,"No Shoes, No Shirt, No Problems",Kenny Chesney,0.054,0.337,0.609,-0.9907,0.9,104.64,5.6000000000000005,186.3,15,9,171,18,country
2003,92,Come Over,Aaliyah,0.035,0.05,0.915,-0.6065,0.5,100.24,4.0,531.0,22,50,430,85,pop
2003,94,Step In The Name Of Love,R. Kelly,0.099,0.002,0.899,0.9975,1.3,98.21,4.800000000000001,938.7,44,39,751,106,"hip-hop/rnb, pop, hip-hop/rnb, soul"
2003,96,Like A Stone,Audioslave,0.12,0.15,0.73,-0.7906,0.5,100.24,4.0,254.7,25,18,212,39,rock
2003,97,Don't Know Why,Norah Jones,0.075,0.056,0.869,0.5719,-0.3,107.69,4.4,165.6,15,12,150,23,folk
2003,98,Superman,Eminem,0.159,0.093,0.748,0.9966,0.5,100.24,4.0,1218.6,54,126,1021,181,"hip-hop/rnb, religious, alternative/indie"
2003,99,Real Good Man,Tim McGraw,0.182,0.08,0.737,0.9406,-0.3,107.69,4.4,216.0,15,8,203,32,country
2003,100,Say Yes,Floetry,0.096,0.0,0.904,0.9522,0.1,106.67,4.800000000000001,219.6,19,13,193,26,"hip-hop/rnb, hip-hop/rnb, soul"
2004,1,Yeah!,Usher,0.254,0.034,0.712,0.9986,0.5,105.66,5.2,675.9,39,46,627,77,
2004,2,Burn,Usher,0.055,0.097,0.849,-0.9845,-0.3,107.69,4.4,675.0,39,45,599,90,
2004,3,If I Ain't Got You,Alicia Keys,0.227,0.028,0.745,0.9934,2.1,90.77,4.4,330.3,17,25,260,43,"pop, hip-hop/rnb, soul"
2004,4,This Love,Maroon 5,0.145,0.071,0.784,0.9827,2.5,89.75,4.800000000000001,380.7,21,17,300,41,"electronic/dance, pop, rock"
2004,5,The Way You Move,OutKast,0.304,0.026,0.67,0.9996,1.3,98.21,4.800000000000001,660.6,55,42,551,72,"hip-hop/rnb, pop"
2004,6,The Reason,Hoobastank,0.038,0.075,0.887,-0.8358,-0.3,107.69,4.4,260.1,8,21,230,35,
2004,7,I Don't Wanna Know,Mario Winans,0.104,0.038,0.858,0.9692,1.3,98.21,4.800000000000001,379.8,34,6,326,43,hip-hop/rnb
2004,8,Hey Ya!,OutKast,0.115,0.065,0.82,0.9843,-0.3,107.69,4.4,618.3,44,31,542,90,"hip-hop/rnb, pop"
2004,9,Goodies,Ciara,0.098,0.112,0.79,-0.9681,-0.3,107.69,4.4,671.4,45,39,586,90,"electronic/dance, pop"
2004,10,Lean Back,Terror Squad,0.086,0.135,0.779,-0.9883,1.3,98.21,4.800000000000001,730.8,80,33,635,80,
2004,12,Confessions Part II,Usher,0.04,0.058,0.902,-0.8448,0.9,104.64,5.6000000000000005,691.2,31,43,609,67,
2004,14,Freek-a-Leek,Petey Pablo,0.166,0.027,0.807,0.9967,2.1,96.18,5.6000000000000005,702.0,59,30,576,60,
2004,15,Here Without You,3 Doors Down,0.14,0.05,0.81,0.978,2.1,90.77,4.4,332.1,15,26,264,38,rock
2004,17,Someday,Nickelback,0.126,0.053,0.821,0.9556,2.1,90.77,4.4,429.3,26,46,331,53,rock
2004,18,Naughty Girl,Beyonce,0.2,0.036,0.764,0.9948,0.9,99.23,4.4,372.6,20,32,310,50,"pop, hip-hop/rnb"
2004,19,My Immortal,Evanescence,0.075,0.206,0.72,-0.9838,0.1,106.67,4.800000000000001,283.5,13,18,247,32,rock
2004,20,Sunshine,Lil' Flip,0.158,0.037,0.805,0.9969,0.5,105.66,5.2,557.1,32,19,499,57,
2004,21,Dirt Off Your Shoulder,Jay-Z,0.125,0.109,0.765,0.9438,2.1,96.18,5.6000000000000005,781.2,74,29,664,72,"hip-hop/rnb, religious"
2004,22,Move Ya Body,Nina Sky,0.055,0.0,0.945,0.973,0.1,101.26,3.6,520.2,22,73,445,90,
2004,23,Dip It Low,Christina Milian,0.087,0.077,0.836,0.755,0.5,105.66,5.2,712.8,32,48,665,74,"pop, hip-hop/rnb"
2004,25,One Call Away,Chingy,0.146,0.03,0.825,0.9962,0.5,105.66,5.2,609.3,58,14,537,61,
2004,27,Turn Me On,Kevin Lyttle,0.197,0.058,0.745,0.9973,-1.0,109.72,3.6,507.6,24,64,462,93,
2004,28,The First Cut Is The Deepest,Sheryl Crow,0.246,0.155,0.599,0.9874,0.5,105.66,5.2,279.9,11,17,249,30,"country, folk, pop, rock"
2004,29,You Don't Know My Name,Alicia Keys,0.117,0.03,0.852,0.9903,0.9,99.23,4.4,543.6,43,14,443,64,"pop, hip-hop/rnb, soul"
2004,33,Numb,Linkin Park,0.086,0.186,0.728,-0.9883,2.9,88.74,5.2,380.7,18,22,295,34,rock
2004,34,Diary,Alicia Keys,0.104,0.033,0.863,0.9492,2.5,89.75,4.800000000000001,315.0,30,13,248,34,"pop, hip-hop/rnb, soul"
2004,35,She Will be Loved,Maroon 5,0.2,0.067,0.733,0.9944,0.9,99.23,4.4,403.2,27,33,333,49,"electronic/dance, pop, rock"
2004,37,Heaven,Los Lonely Boys,0.152,0.069,0.779,0.9408,-0.7,108.7,4.0,225.9,15,17,203,38,
2004,38,It's My Life,No Doubt,0.159,0.069,0.772,0.9147,0.1,101.26,3.6,186.3,12,20,156,36,rock
2004,39,Pieces of Me,Ashlee Simpson,0.186,0.059,0.755,0.992,0.9,99.23,4.4,367.2,19,22,313,46,
2004,41,Milkshake,Kelis,0.209,0.07,0.721,0.9971,0.1,106.67,4.800000000000001,498.6,11,53,452,64,
2004,42,Splash Waterfalls,Ludacris,0.115,0.051,0.834,0.9941,2.5,95.17,6.0,914.4,52,42,781,76,hip-hop/rnb
2004,43,Jesus Walks,Kanye West,0.118,0.151,0.731,-0.9822,2.5,95.17,6.0,673.2,64,12,564,55,"hip-hop/rnb, religious"
2004,44,Locked Up,Akon,0.057,0.049,0.894,0.409,-0.3,107.69,4.4,411.3,33,27,358,59,
2004,45,Stand Up,Ludacris,0.173,0.086,0.741,0.9928,1.7,97.2,5.2,735.3,47,61,631,76,hip-hop/rnb
2004,47,All Falls Down,Kanye West,0.107,0.057,0.836,0.9876,2.1,96.18,5.6000000000000005,891.9,91,18,756,77,"hip-hop/rnb, religious"
2004,48,Toxic,Britney Spears,0.137,0.087,0.777,0.9542,2.1,90.77,4.4,347.4,21,22,277,41,"electronic/dance, pop"
2004,49,Salt Shaker,Ying Yang Twins,0.103,0.304,0.593,-0.9993,1.3,98.21,4.800000000000001,597.6,45,24,504,66,
2004,50,With You,Jessica Simpson,0.212,0.036,0.752,0.9957,0.5,100.24,4.0,347.4,19,29,293,53,
2004,51,Meant to Live,Switchfoot,0.051,0.142,0.807,-0.9724,3.7,81.29,4.800000000000001,303.3,19,26,213,30,rock
2004,53,Sorry 2004,Ruben Studdard,0.098,0.133,0.769,0.6327,0.9,99.23,4.4,617.4,27,38,509,84,
2004,54,My Happy Ending,Avril Lavigne,0.183,0.064,0.752,0.9952,1.3,98.21,4.800000000000001,461.7,14,35,381,51,rock
2004,56,Roses,OutKast,0.19,0.231,0.579,-0.9968,1.7,97.2,5.2,774.0,49,50,646,77,"hip-hop/rnb, pop"
2004,58,Lose My Breath,Destiny's Child,0.06,0.19,0.75,-0.9969,1.3,98.21,4.800000000000001,613.8,23,42,514,68,"pop, hip-hop/rnb"
2004,59,My Band,D12,0.071,0.103,0.826,-0.9903,1.7,97.2,5.2,1324.8,119,28,1114,136,"hip-hop/rnb, religious"
2004,60,I'm Still in Love with You,Sean Paul,0.34,0.057,0.603,0.9998,0.1,106.67,4.800000000000001,693.0,26,44,626,82,"pop, hip-hop/rnb"
2004,61,Through the Wire,Kanye West,0.135,0.124,0.741,0.8522,2.9,94.15,6.4,953.1,73,10,803,67,"hip-hop/rnb, religious"
2004,62,Why?,Jadakiss,0.077,0.074,0.849,0.1489,1.7,97.2,5.2,662.4,61,7,574,69,hip-hop/rnb
2004,64,Read your Mind,Avant,0.117,0.017,0.866,0.9796,-0.3,107.69,4.4,320.4,31,14,291,43,
2004,65,Game Over,Lil' Flip,0.048,0.164,0.787,-0.9952,1.3,103.63,6.0,433.8,40,18,390,39,
2004,66,One Thing,Finger Eleven,0.045,0.104,0.851,-0.8935,-0.7,108.7,4.0,242.1,12,27,214,41,rock
2004,67,Headsprung,LL Cool J,0.049,0.032,0.919,0.9012,-1.1,115.13,4.800000000000001,684.0,32,59,671,92,
2004,68,Damn!,YoungBloodZ,0.138,0.099,0.763,0.9695,1.3,103.63,6.0,704.7,63,10,641,63,
2004,69,Baby Boy,Beyonce,0.146,0.036,0.819,0.9961,1.3,98.21,4.800000000000001,711.0,41,42,604,79,"pop, hip-hop/rnb"
2004,70,Get Low,Lil Jon,0.078,0.239,0.682,-0.9994,0.9,104.64,5.6000000000000005,876.6,47,44,828,86,
2004,71,Drop it Like it's Hot,Snoop Dogg,0.17,0.083,0.746,0.9968,0.1,106.67,4.800000000000001,875.7,55,72,788,103,"hip-hop/rnb, reggae"
2004,74,Breakaway,Kelly Clarkson,0.137,0.075,0.788,0.9531,0.9,99.23,4.4,377.1,18,19,323,48,"pop, rock"
2004,78,Step In The Name Of Love,R. Kelly,0.099,0.002,0.899,0.9975,1.3,98.21,4.800000000000001,938.7,44,39,751,106,"hip-hop/rnb, pop, hip-hop/rnb, soul"
2004,79,Breaking the Habit,Linkin Park,0.039,0.176,0.785,-0.98,2.1,96.18,5.6000000000000005,320.4,23,13,262,29,rock
2004,81,Live Like You Were Dying,Tim McGraw,0.185,0.03,0.785,0.9944,0.9,99.23,4.4,433.8,26,15,357,53,country
2004,82,Remember When,Alan Jackson,0.115,0.063,0.822,0.9254,2.5,89.75,4.800000000000001,247.5,22,6,194,25,country
2004,83,Everytime,Britney Spears,0.16,0.071,0.769,0.9538,0.9,99.23,4.4,241.2,8,15,198,32,"electronic/dance, pop"
2004,85,Dude,Beenie Man,0.2,0.063,0.736,0.9967,1.7,97.2,5.2,597.6,27,36,507,60,reggae
2004,86,Wanna Get To Know You,G-Unit,0.15,0.084,0.766,0.9927,2.1,96.18,5.6000000000000005,698.4,78,6,583,60,
2004,87,Holidae In,Chingy,0.085,0.098,0.817,-0.9374,1.7,97.2,5.2,897.3,115,12,757,94,
2004,88,Let's Get It Started,Black Eyed Peas,0.041,0.061,0.898,-0.9282,1.7,97.2,5.2,723.6,44,30,598,72,pop
2004,89,When the Sun Goes Down,Kenny Chesney,0.061,0.0,0.939,0.9365,1.3,98.21,4.800000000000001,335.7,33,20,290,37,country
2004,90,American Soldier,Toby Keith,0.215,0.046,0.739,0.9941,1.7,91.78,4.0,367.2,37,10,284,48,"country, pop, rock"
2004,91,Change Clothes,Jay-Z,0.132,0.077,0.791,0.9842,1.3,98.21,4.800000000000001,615.6,47,16,528,67,"hip-hop/rnb, religious"
2004,92,Don't Tell Me,Avril Lavigne,0.147,0.064,0.789,0.9809,0.5,105.66,5.2,371.7,14,20,345,40,rock
2004,93,You'll Think of Me,Keith Urban,0.154,0.03,0.816,0.9952,1.3,98.21,4.800000000000001,473.4,33,27,385,53,country
2004,94,Happy People,R. Kelly,0.168,0.005,0.827,0.9934,2.1,90.77,4.4,415.8,47,12,322,52,"hip-hop/rnb, pop, hip-hop/rnb, soul"
2004,95,Hey Mama,Black Eyed Peas,0.104,0.078,0.818,0.9396,2.9,88.74,5.2,809.1,64,33,643,80,pop
2004,97,Redneck Woman,Gretchen Wilson,0.167,0.185,0.649,-0.9826,0.9,104.64,5.6000000000000005,426.6,31,18,383,42,country
2004,98,Just Lose It,Eminem,0.105,0.114,0.78,-0.8308,1.3,98.21,4.800000000000001,844.2,74,39,718,102,"hip-hop/rnb, religious, alternative/indie"
2004,99,Letters from Home,John Michael Montgomery,0.204,0.058,0.738,0.9961,0.1,106.67,4.800000000000001,394.2,30,11,350,44,country
2004,100,I Go Back,Kenny Chesney,0.158,0.082,0.76,0.9843,1.3,98.21,4.800000000000001,424.8,36,16,358,47,country
2005,1,We Belong Together,Mariah Carey,0.055,0.127,0.818,-0.9839,0.9,99.23,4.4,533.7,36,23,435,68,"pop, hip-hop/rnb"
2005,2,Hollaback Girl,Gwen Stefani,0.107,0.257,0.636,-0.9987,0.9,99.23,4.4,567.9,23,67,476,71,"pop, hip-hop/rnb, rock"
2005,4,Since U Been Gone,Kelly Clarkson,0.245,0.02,0.735,0.9963,-0.7,108.7,4.0,307.8,9,27,280,49,"pop, rock"
2005,5,"1, 2 Step",Ciara,0.14,0.046,0.814,0.994,2.1,96.18,5.6000000000000005,584.1,40,24,475,51,"electronic/dance, pop"
2005,6,Gold Digger,Kanye West,0.109,0.084,0.807,0.9613,0.5,105.66,5.2,857.7,58,53,766,91,"hip-hop/rnb, religious"
2005,7,Boulevard Of Broken Dreams,Green Day,0.074,0.196,0.73,-0.9786,1.7,91.78,4.0,346.5,17,31,257,45,"pop, rock"
2005,8,Candy Shop,50 Cent,0.094,0.024,0.882,0.986,0.5,105.66,5.2,647.1,44,41,583,68,hip-hop/rnb
2005,9,Don't Cha,Pussycat Dolls,0.178,0.106,0.716,0.9922,1.7,97.2,5.2,636.3,51,46,548,66,pop
2005,10,Behind These Hazel Eyes,Kelly Clarkson,0.089,0.222,0.688,-0.9943,2.5,89.75,4.800000000000001,352.8,21,24,280,40,"pop, rock"
2005,11,Disco Inferno,50 Cent,0.058,0.121,0.822,-0.9825,2.1,96.18,5.6000000000000005,464.4,50,13,400,44,hip-hop/rnb
2005,12,You And Me,Lifehouse,0.051,0.032,0.917,0.7089,0.1,106.67,4.800000000000001,275.4,10,17,251,32,rock
2005,13,Don't Phunk With My Heart,Black Eyed Peas,0.217,0.128,0.655,0.997,2.1,90.77,4.4,645.3,30,62,511,76,pop
2005,14,Lose Control,Missy Elliott,0.045,0.048,0.907,-0.453,0.9,99.23,4.4,625.5,55,52,530,81,
2005,15,Shake It Off,Mariah Carey,0.153,0.186,0.661,0.9774,1.7,91.78,4.0,846.0,35,81,630,111,"pop, hip-hop/rnb"
2005,16,Mr. Brightside,Killers,0.14,0.125,0.735,0.587,0.5,100.24,4.0,340.2,26,41,285,54,
2005,17,Just A Lil Bit,50 Cent,0.075,0.066,0.859,0.2805,0.5,105.66,5.2,632.7,37,27,592,67,hip-hop/rnb
2005,18,Pon de Replay,Rihanna,0.044,0.009,0.947,0.9545,0.5,105.66,5.2,662.4,11,90,612,71,"electronic/dance, pop, reggae, hip-hop/rnb"
2005,19,How We Do,Game,0.139,0.136,0.725,-0.4566,0.9,99.23,4.4,645.3,63,12,560,82,
2005,20,Beverly Hills,Weezer,0.146,0.048,0.806,0.9698,3.3,82.31,4.4,355.5,18,19,260,39,rock
2005,21,Oh,Ciara,0.053,0.065,0.882,0.0258,1.3,98.21,4.800000000000001,577.8,66,26,479,61,"electronic/dance, pop"
2005,22,Lonely No More,Rob Thomas,0.16,0.095,0.745,0.984,0.9,99.23,4.4,455.4,13,28,377,54,
2005,23,Drop It Like It's Hot,Snoop Dogg,0.17,0.083,0.746,0.9968,0.1,106.67,4.800000000000001,875.7,55,72,788,103,"hip-hop/rnb, reggae"
2005,24,Hate It Or Love It,Game,0.093,0.164,0.743,-0.9927,2.1,96.18,5.6000000000000005,657.0,82,16,553,59,
2005,25,Lovers And Friends,Lil Jon,0.234,0.034,0.732,0.9993,1.3,98.21,4.800000000000001,724.5,55,19,588,76,
2005,26,Soldier,Destiny's Child,0.101,0.021,0.878,0.9942,1.3,98.21,4.800000000000001,882.9,71,43,761,102,"pop, hip-hop/rnb"
2005,27,Breakaway,Kelly Clarkson,0.137,0.075,0.788,0.9531,0.9,99.23,4.4,377.1,18,19,323,48,"pop, rock"
2005,28,Switch,Will Smith,0.086,0.038,0.876,0.9577,0.1,106.67,4.800000000000001,497.7,41,21,446,56,"hip-hop/rnb, religious"
2005,29,Let Me Hold You,Bow Wow,0.077,0.067,0.855,0.6271,0.9,99.23,4.4,577.8,47,133,496,76,
2005,30,Like You,Bow Wow,0.139,0.024,0.836,0.9957,1.3,98.21,4.800000000000001,538.2,41,88,467,65,
2005,31,Rich Girl,Gwen Stefani,0.133,0.033,0.834,0.9968,0.5,105.66,5.2,766.8,43,53,670,80,"pop, hip-hop/rnb, rock"
2005,32,My Humps,Black Eyed Peas,0.125,0.109,0.766,0.9798,-0.3,107.69,4.4,721.8,41,58,645,97,pop
2005,33,Obsession,Frankie J,0.227,0.104,0.669,0.9979,0.9,99.23,4.4,612.0,48,25,516,74,
2005,34,Caught Up,Usher,0.071,0.043,0.885,0.8422,0.1,106.67,4.800000000000001,420.3,30,48,388,54,
2005,35,Listen To Your Heart,D.H.T.,0.162,0.025,0.813,0.9895,0.5,100.24,4.0,297.0,17,30,251,44,
2005,36,Scars,Papa Roach,0.059,0.102,0.839,-0.86,-0.7,108.7,4.0,416.7,21,37,368,62,"alternative/indie, rock"
2005,37,Feel Good Inc,Gorillaz,0.208,0.199,0.593,0.9881,2.1,90.77,4.4,571.5,33,40,430,65,"electronic/dance, hip-hop/rnb, rock"
2005,38,Let Me Go,3 Doors Down,0.233,0.043,0.724,0.9979,0.1,106.67,4.800000000000001,343.8,8,25,323,43,rock
2005,39,Holiday,Green Day,0.065,0.187,0.748,-0.988,1.3,98.21,4.800000000000001,315.9,35,19,253,33,"pop, rock"
2005,40,"Sugar, We're Goin' Down",Fall Out Boy,0.086,0.065,0.849,0.6303,2.1,96.18,5.6000000000000005,501.3,20,32,434,48,rock
2005,41,Grind With Me,Pretty Ricky,0.22,0.063,0.717,0.9987,0.9,99.23,4.4,695.7,42,51,595,92,
2005,43,Photograph,Nickelback,0.066,0.081,0.853,0.4305,0.9,99.23,4.4,563.4,31,43,473,69,rock
2005,44,Lonely,Akon,0.037,0.194,0.769,-0.9985,2.5,89.75,4.800000000000001,747.9,28,53,589,75,
2005,45,Collide,Howie Day,0.104,0.156,0.741,-0.5286,1.7,91.78,4.0,207.0,14,11,164,31,
2005,46,Wake Me Up When September Ends,Green Day,0.106,0.05,0.844,0.8817,2.9,88.74,5.2,241.2,11,18,181,22,"pop, rock"
2005,50,Get It Poppin',Fat Joe,0.08,0.113,0.808,-0.9865,0.1,106.67,4.800000000000001,789.3,54,37,693,90,
2005,51,Play,David Banner,0.151,0.095,0.754,0.9821,0.1,106.67,4.800000000000001,680.4,33,57,634,90,
2005,52,Soul Survivor,Young Jeezy,0.075,0.101,0.823,-0.9483,1.7,97.2,5.2,612.9,58,13,526,59,
2005,53,Pimpin' All Over the World,Ludacris,0.097,0.022,0.881,0.9963,2.5,95.17,6.0,1157.4,112,30,942,92,hip-hop/rnb
2005,56,Karma,Alicia Keys,0.026,0.13,0.845,-0.9891,1.3,98.21,4.800000000000001,501.3,20,37,421,56,"pop, hip-hop/rnb, soul"
2005,57,Speed Of Sound,Coldplay,0.013,0.017,0.97,-0.2869,-0.3,107.69,4.4,360.0,20,16,314,45,"pop, rock"
2005,58,I Don't Want To Be,Gavin DeGraw,0.042,0.105,0.853,-0.9027,2.1,90.77,4.4,389.7,22,25,302,47,"pop, rock"
2005,59,Mockingbird,Eminem,0.111,0.114,0.776,-0.6176,2.5,95.17,6.0,1088.1,87,26,904,88,"hip-hop/rnb, religious, alternative/indie"
2005,61,She Will Be Loved,Maroon 5,0.2,0.067,0.733,0.9944,0.9,99.23,4.4,403.2,27,33,333,49,"electronic/dance, pop, rock"
2005,63,Wait,Ying Yang Twins,0.048,0.236,0.715,-0.9991,-0.3,113.1,5.6000000000000005,521.1,22,22,500,55,
2005,64,Incomplete,Backstreet Boys,0.092,0.061,0.846,0.8126,1.7,97.2,5.2,246.6,19,12,202,24,pop
2005,66,Cater 2 U,Destiny's Child,0.176,0.034,0.79,0.9973,1.3,98.21,4.800000000000001,557.1,44,11,469,64,"pop, hip-hop/rnb"
2005,67,1 Thing,Amerie,0.087,0.009,0.904,0.9821,-1.1,115.13,4.800000000000001,511.2,22,53,535,70,
2005,68,Best Of You,Foo Fighters,0.405,0.089,0.506,0.9995,1.3,98.21,4.800000000000001,392.4,14,32,327,44,"alternative/indie, rock, religious"
2005,69,It's Like That,Mariah Carey,0.124,0.175,0.701,-0.9404,0.5,100.24,4.0,393.3,32,32,329,61,"pop, hip-hop/rnb"
2005,71,Inside Your Heaven,Carrie Underwood,0.167,0.074,0.759,0.9808,0.9,99.23,4.4,331.2,22,27,273,43,"country, pop"
2005,72,Because Of You,Kelly Clarkson,0.154,0.132,0.714,0.8748,1.3,98.21,4.800000000000001,394.2,13,32,322,42,"pop, rock"
2005,74,Your Body,Pretty Ricky,0.114,0.1,0.786,0.722,0.5,105.66,5.2,814.5,55,45,718,87,
2005,75,Beautiful Soul,Jesse McCartney,0.148,0.245,0.607,-0.7832,1.3,98.21,4.800000000000001,453.6,8,37,376,53,pop
2005,76,Cool,Gwen Stefani,0.273,0.04,0.687,0.9943,0.5,100.24,4.0,242.1,19,13,199,34,"pop, hip-hop/rnb, rock"
2005,77,Get Back,Ludacris,0.034,0.128,0.839,-0.9974,-0.3,107.69,4.4,940.5,44,48,831,120,hip-hop/rnb
