"","year","position","title","artist","pos_sentiment","neg_sentiment","neut_sentiment","compound_sentiment","f_k_grade","flesch_index","fog_index","num_syllables","difficult_words","num_dupes","num_words","num_lines","genre_tags","id","duration_ms","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","hit"
"3015",2003,28,"Lose Yourself","Eminem",0.133,0.111,0.756,0.9744,3.3,87.72,5.6,1024.2,92,34,795,84,"hip-hop/rnb, religious, alternative/indie","5Z01UMMf7V1o0MzF86s6WJ",326467,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,4,1
"3016",2003,29,"Rock Wit U","Ashanti",0.188,0.002,0.81,0.9988,1.3,98.21,4.8,674.1,31,42,543,72,"","6pWzCKTrKrwbUPzY8RLCoP",209120,0.71,0.797,4,-3.006,0,0.0582,0.408,0,0.16,0.849,94.998,4,1
"3017",2003,31,"How You Gonna Act Like That","Tyrese",0.102,0.103,0.795,-0.608,2.1,96.18,5.6,830.7,38,27,708,78,"hip-hop/rnb","3OUApyz3jDB3syGUNGqB1d",294693,0.733,0.521,3,-3.657,0,0.0457,0.107,0,0.0692,0.525,112.913,4,1
"3018",2003,32,"Rock Your Body","Justin Timberlake",0.116,0.04,0.844,0.9943,0.5,105.66,5.2,684,25,28,616,71,"disco, pop","1AWQoqb9bSvzTjaLralEkT",267267,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,4,1
"3019",2003,35,"Landslide","Dixie Chicks",0.189,0,0.811,0.9862,2.5,89.75,4.8,236.7,17,13,189,27,"country, folk","38wTBBl2xMxaSP67S5cin3",227004,0.604,0.522,4,-9.612,0,0.0271,0.298,0.0533,0.092,0.337,146.007,4,1
"3020",2003,41,"Never Leave You - Uh Ooh, Uh Oooh!","Lumidee",0.254,0.043,0.703,0.9945,-0.3,107.69,4.4,280.8,8,23,252,41,"hip-hop/rnb, hip-hop/rnb","3YE1DVMf46E45C3W9ybeWf",184733,0.803,0.643,0,-5.612,1,0.34,0.0796,0.153,0.078,0.768,199.969,4,1
"3021",2003,42,"Beautiful","Snoop Dogg",0.182,0.032,0.786,0.9973,1.3,98.21,4.8,783,50,40,659,83,"hip-hop/rnb, reggae","7FrJV8tydWEv1Mxu2mIQrm",298307,0.907,0.695,11,-6.268,0,0.135,0.246,0,0.0808,0.961,101.007,4,1
"3022",2003,46,"Damn!","YoungBloodZ",0.138,0.099,0.763,0.9695,1.3,103.63,6,704.7,63,10,641,63,"","5TpaWJKnuyA4MjzAbFXSTQ",298600,0.772,0.724,6,-5.799,0,0.307,0.0149,0,0.355,0.518,84.038,4,1
"3023",2003,46,"Damn!","YoungBloodZ",0.138,0.099,0.763,0.9695,1.3,103.63,6,704.7,63,10,641,63,"","5TpaWJKnuyA4MjzAbFXSTQ",298600,0.772,0.724,6,-5.799,0,0.307,0.0149,0,0.355,0.518,84.038,4,1
"3024",2004,68,"Damn!","YoungBloodZ",0.138,0.099,0.763,0.9695,1.3,103.63,6,704.7,63,10,641,63,"","5TpaWJKnuyA4MjzAbFXSTQ",298600,0.772,0.724,6,-5.799,0,0.307,0.0149,0,0.355,0.518,84.038,4,1
"3025",2004,68,"Damn!","YoungBloodZ",0.138,0.099,0.763,0.9695,1.3,103.63,6,704.7,63,10,641,63,"","5TpaWJKnuyA4MjzAbFXSTQ",298600,0.772,0.724,6,-5.799,0,0.307,0.0149,0,0.355,0.518,84.038,4,1
"3026",2003,47,"This Is The Night","Clay Aiken",0.122,0,0.878,0.9739,-0.7,108.7,4,231.3,14,22,210,39,"","2xnVdRMaQBkRfZyefKC2ec",212200,0.528,0.56,11,-8.296,1,0.0268,0.151,1.28e-06,0.3,0.372,99.037,4,1
"3027",2003,49,"Headstrong","Trapt",0.063,0.086,0.851,-0.8363,2.1,90.77,4.4,461.7,28,40,348,58,"","1AEYT6VxrxXPMoQUxsY0E4",285570,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,4,1
"3028",2003,52,"The Remedy","Jason Mraz",0.131,0.104,0.765,0.7529,1.3,98.21,4.8,523.8,28,30,428,56,"pop, rock","4tK4ARuilOrBzwVQK73E0Y",256441,0.589,0.867,10,-4.523,1,0.0385,0.041,0,0.306,0.795,94.52,4,1
"3029",2003,54,"Excuse Me Miss","Jay-Z",0.063,0.034,0.903,0.9373,1.3,98.21,4.8,979.2,92,65,805,105,"hip-hop/rnb, religious","0ZHu7jkSSrT0eK4OxuG4O5",281240,0.714,0.862,6,-5.531,1,0.286,0.0305,0,0.0884,0.887,92.849,4,1
"3030",2003,55,"Jenny from the Block","Jennifer Lopez",0.089,0.092,0.819,-0.9347,0.5,105.66,5.2,765.9,38,42,681,82,"electronic/dance, pop","0jiBVBJkLrlGLgrIVmd3VK",189765,0.84,0.762,6,-5.454,1,0.226,0.00736,3.77e-06,0.0615,0.946,99.987,4,1
"3031",2003,57,"Forever And For Always","Shania Twain",0.147,0.004,0.849,0.9943,1.3,98.21,4.8,457.2,14,27,395,52,"country, pop, rock","5eQtR62IZ8P8qZM2pSD9Ip",283000,0.469,0.722,6,-4.806,1,0.0326,0.232,0,0.123,0.529,85.984,4,1
"3032",2003,58,"I Can","Nas",0.114,0.072,0.814,0.9893,1.3,98.21,4.8,866.7,78,29,731,93,"religious","0DcrhZ12WcCqruCs8ibXSf",164733,0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,4,1
"3033",2003,61,"Thoia Thoing","R. Kelly",0.054,0.027,0.919,0.9677,-1.8,117.16,4,727.2,44,78,700,120,"hip-hop/rnb, pop, hip-hop/rnb, soul","5uj2AfrbHQREGXVxhqhvyU",221267,0.582,0.642,1,-4.925,1,0.307,0.274,2.98e-05,0.0717,0.936,85.565,4,1
"3034",2003,62,"Here Without You","3 Doors Down",0.14,0.05,0.81,0.978,2.1,90.77,4.4,332.1,15,26,264,38,"rock","3NLrRZoMF0Lx6zTlYqeIo4",238733,0.557,0.533,10,-6.817,0,0.0252,0.0492,0,0.205,0.233,143.994,4,1
"3035",2003,62,"Here Without You","3 Doors Down",0.14,0.05,0.81,0.978,2.1,90.77,4.4,332.1,15,26,264,38,"rock","3NLrRZoMF0Lx6zTlYqeIo4",238733,0.557,0.533,10,-6.817,0,0.0252,0.0492,0,0.205,0.233,143.994,4,1
"3036",2004,15,"Here Without You","3 Doors Down",0.14,0.05,0.81,0.978,2.1,90.77,4.4,332.1,15,26,264,38,"rock","3NLrRZoMF0Lx6zTlYqeIo4",238733,0.557,0.533,10,-6.817,0,0.0252,0.0492,0,0.205,0.233,143.994,4,1
"3037",2004,15,"Here Without You","3 Doors Down",0.14,0.05,0.81,0.978,2.1,90.77,4.4,332.1,15,26,264,38,"rock","3NLrRZoMF0Lx6zTlYqeIo4",238733,0.557,0.533,10,-6.817,0,0.0252,0.0492,0,0.205,0.233,143.994,4,1
"3038",2003,63,"Wanksta","50 Cent",0.09,0.103,0.807,-0.9076,2.1,96.18,5.6,772.2,64,34,671,71,"hip-hop/rnb","6rpNe6gSkmiYW6BfSFATi5",219400,0.806,0.867,1,-3.538,1,0.157,0.02,0,0.131,0.904,81.033,4,1
"3039",2003,66,"Like Glue","Sean Paul",0.141,0.072,0.787,0.9888,0.9,104.64,5.6,726.3,40,20,644,68,"pop, hip-hop/rnb","56m8Wv3qRBfwLuO08GtfHs",232507,0.757,0.78,1,-5.038,1,0.319,0.0811,0,0.113,0.589,97.917,4,1
"3040",2003,70,"She Hates Me","Puddle Of Mudd",0.213,0.124,0.662,0.9879,-0.3,107.69,4.4,312.3,13,32,278,44,"","16DhvbuyvJob4Q9GHNYu2n",216760,0.58,0.748,4,-5.433,1,0.0323,0.00935,0,0.753,0.584,109.781,4,1
"3041",2003,74,"Hell Yeah","Ginuwine",0.2,0.079,0.721,0.9962,2.1,96.18,5.6,484.2,52,13,419,45,"","1p149YJfXkHkSzYp4UZUxV",338733,0.631,0.714,5,-7.259,0,0.355,0.0272,0,0.564,0.653,87.98,4,1
"3042",2003,75,"Beer For My Horses","Toby Keith",0.043,0.121,0.837,-0.9769,1.7,97.2,5.2,383.4,19,18,317,38,"country, pop, rock","7E2DqvnVtbIrFrL5X6YH9Q",204000,0.717,0.85,10,-5.329,1,0.0473,0.368,0,0.0495,0.805,119.005,4,1
"3043",2003,78,"Love Of My Life","Erykah Badu",0.276,0.037,0.687,0.9993,-0.3,107.69,4.4,572.4,33,38,503,82,"jazz, soul","0ieS2bue78yadTdPiyzsaO",337573,0.618,0.413,5,-9.311,0,0.398,0.134,0.000338,0.0913,0.462,87.412,4,1
"3044",2003,79,"Fighter","Christina Aguilera",0.177,0.119,0.704,0.9796,0.9,99.23,4.4,677.7,57,44,551,84,"pop, rock","7nXq1vaZiz7PdbfojpPjW5",245960,0.435,0.92,4,-1.357,0,0.201,0.235,0.000353,0.552,0.45,188.899,4,1
"3045",2003,80,"Thugz Mansion","2Pac",0.165,0.133,0.702,0.9889,2.1,96.18,5.6,767.7,95,10,621,67,"","3eBBbAEBQdr6tkUUd8gyuQ",247600,0.703,0.639,5,-6.183,0,0.281,0.299,0,0.139,0.893,87.908,4,1
"3046",2003,82,"Put that Woman First","Jaheim",0.128,0.069,0.803,0.9888,1.7,97.2,5.2,692.1,45,24,580,70,"","3OQu3z3okKVmWxSXTTHak5",245773,0.649,0.536,5,-8.804,0,0.132,0.492,0,0.184,0.513,78.935,4,1
"3047",2003,83,"Rain on Me","Ashanti",0.009,0.193,0.798,-0.9975,0.9,99.23,4.4,502.2,21,45,428,63,"","1YZBMqN8kHaaRPXpQTC3kb",297960,0.606,0.699,8,-3.103,0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701,4,1
"3048",2003,88,"Flying Without Wings","Ruben Studdard",0.147,0.031,0.822,0.9834,0.9,99.23,4.4,291.6,23,9,237,36,"","4vzYcDxBXAUPYDUna4BVeE",226133,0.498,0.493,8,-7.748,1,0.0369,0.75,0,0.115,0.222,146.049,4,1
"3049",2003,89,"Sing For The Moment","Eminem",0.079,0.145,0.776,-0.9965,2.1,96.18,5.6,1049.4,118,27,845,89,"hip-hop/rnb, religious, alternative/indie","3CpoeW0cZSDzIRv5z34F87",339547,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,4,1
"3050",2003,91,"No Shoes, No Shirt, No Problems","Kenny Chesney",0.054,0.337,0.609,-0.9907,0.9,104.64,5.6,186.3,15,9,171,18,"country","208bYsadJ56km31IENM2qS",209667,0.719,0.546,7,-10.239,1,0.032,0.243,0.00844,0.181,0.669,117.925,4,1
"3051",2003,92,"Come Over","Aaliyah",0.035,0.05,0.915,-0.6065,0.5,100.24,4,531,22,50,430,85,"pop","28RaFrB9gSS48XXumZMobc",235107,0.759,0.458,5,-7.894,0,0.0754,0.559,0.000108,0.164,0.641,109.15,4,1
"3052",2003,94,"Step In The Name Of Love","R. Kelly",0.099,0.002,0.899,0.9975,1.3,98.21,4.8,938.7,44,39,751,106,"hip-hop/rnb, pop, hip-hop/rnb, soul","7lrAsaTw9CTh5uSr0fvHOd",432147,0.775,0.53,1,-6.564,0,0.119,0.2,0,0.231,0.775,94.985,4,1
"3053",2003,94,"Step In The Name Of Love","R. Kelly",0.099,0.002,0.899,0.9975,1.3,98.21,4.8,938.7,44,39,751,106,"hip-hop/rnb, pop, hip-hop/rnb, soul","7lrAsaTw9CTh5uSr0fvHOd",432147,0.775,0.53,1,-6.564,0,0.119,0.2,0,0.231,0.775,94.985,4,1
"3054",2004,78,"Step In The Name Of Love","R. Kelly",0.099,0.002,0.899,0.9975,1.3,98.21,4.8,938.7,44,39,751,106,"hip-hop/rnb, pop, hip-hop/rnb, soul","7lrAsaTw9CTh5uSr0fvHOd",432147,0.775,0.53,1,-6.564,0,0.119,0.2,0,0.231,0.775,94.985,4,1
"3055",2004,78,"Step In The Name Of Love","R. Kelly",0.099,0.002,0.899,0.9975,1.3,98.21,4.8,938.7,44,39,751,106,"hip-hop/rnb, pop, hip-hop/rnb, soul","7lrAsaTw9CTh5uSr0fvHOd",432147,0.775,0.53,1,-6.564,0,0.119,0.2,0,0.231,0.775,94.985,4,1
"3056",2003,96,"Like A Stone","Audioslave",0.12,0.15,0.73,-0.7906,0.5,100.24,4,254.7,25,18,212,39,"rock","3YuaBvuZqcwN3CEAyyoaei",293960,0.614,0.568,7,-5.477,0,0.0276,0.00797,0,0.0997,0.516,107.849,4,1
"3057",2003,98,"Superman","Eminem",0.159,0.093,0.748,0.9966,0.5,100.24,4,1218.6,54,126,1021,181,"hip-hop/rnb, religious, alternative/indie","4woTEX1wYOTGDqNXuavlRC",350320,0.802,0.755,4,-3.138,0,0.0564,0.0215,0,0.295,0.58,130.027,4,1
"3058",2003,99,"Real Good Man","Tim McGraw",0.182,0.08,0.737,0.9406,-0.3,107.69,4.4,216,15,8,203,32,"country","4ns2xaym21aBOOUN1vaBPJ",254600,0.56,0.827,2,-5.393,1,0.0266,0.00986,1.13e-05,0.328,0.639,89.93,4,1
"3059",2003,100,"Say Yes","Floetry",0.096,0,0.904,0.9522,0.1,106.67,4.8,219.6,19,13,193,26,"hip-hop/rnb, hip-hop/rnb, soul","2fE4MbwX3QGMzNaMjGVhtw",268373,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,1,1
"3060",2004,1,"Yeah!","Usher",0.254,0.034,0.712,0.9986,0.5,105.66,5.2,675.9,39,46,627,77,"","5rb9QrpfcKFHM1EUbSIurX",250373,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,4,1
"3061",2004,4,"This Love","Maroon 5",0.145,0.071,0.784,0.9827,2.5,89.75,4.8,380.7,21,17,300,41,"electronic/dance, pop, rock","6ECp64rv50XVz93WvxXMGF",206200,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,4,1
"3062",2004,5,"The Way You Move","OutKast",0.304,0.026,0.67,0.9996,1.3,98.21,4.8,660.6,55,42,551,72,"hip-hop/rnb, pop","5z7mYFfhw6N6f23VwrokJD",234000,0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,4,1
"3063",2004,6,"The Reason","Hoobastank",0.038,0.075,0.887,-0.8358,-0.3,107.69,4.4,260.1,8,21,230,35,"","77loZpT5Y5PRP1S451P9Yz",232800,0.472,0.671,4,-4.649,1,0.029,0.0129,0,0.159,0.0681,82.952,4,1
"3064",2004,8,"Hey Ya!","OutKast",0.115,0.065,0.82,0.9843,-0.3,107.69,4.4,618.3,44,31,542,90,"hip-hop/rnb, pop","2PpruBYCo4H7WOBJ7Q2EwM",235213,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,4,1
"3065",2004,9,"Goodies","Ciara",0.098,0.112,0.79,-0.9681,-0.3,107.69,4.4,671.4,45,39,586,90,"electronic/dance, pop","3dFwpxh2yH7C7p9BGEKLVB",223000,0.826,0.647,5,-6.306,0,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,4,1
"3066",2004,14,"Freek-a-Leek","Petey Pablo",0.166,0.027,0.807,0.9967,2.1,96.18,5.6,702,59,30,576,60,"","4MeDnO5yA2Zi6IMlVApRci",235187,0.756,0.691,2,-3.718,1,0.178,0.0744,0,0.364,0.632,104.999,4,1
"3067",2004,17,"Someday","Nickelback",0.126,0.053,0.821,0.9556,2.1,90.77,4.4,429.3,26,46,331,53,"rock","4PkJ7c9y1CwpuVOiJODnCZ",207467,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,4,1
"3068",2004,18,"Naughty Girl","Beyonce",0.2,0.036,0.764,0.9948,0.9,99.23,4.4,372.6,20,32,310,50,"pop, hip-hop/rnb","0YGQ3hZcRLC5YX7o0hdmHg",208573,0.588,0.461,6,-8.686,0,0.161,0.237,1.54e-05,0.0913,0.659,200.053,4,1
"3069",2004,19,"My Immortal","Evanescence",0.075,0.206,0.72,-0.9838,0.1,106.67,4.8,283.5,13,18,247,32,"rock","4UzVcXufOhGUwF56HT7b8M",262533,0.19,0.265,9,-9.206,1,0.0356,0.863,0,0.134,0.101,79.012,4,1
"3070",2004,21,"Dirt Off Your Shoulder","Jay-Z",0.125,0.109,0.765,0.9438,2.1,96.18,5.6,781.2,74,29,664,72,"hip-hop/rnb, religious","3IrkbGQCoEPAkzJ0Tkv8nm",245173,0.78,0.657,1,-7.149,1,0.317,0.0321,2.56e-06,0.339,0.648,163.969,4,1
"3071",2004,25,"One Call Away","Chingy",0.146,0.03,0.825,0.9962,0.5,105.66,5.2,609.3,58,14,537,61,"","0UNTBB02C1aB55Fu4H63qd",276800,0.765,0.821,4,-5.926,0,0.183,0.0918,0,0.217,0.962,162.519,4,1
"3072",2004,28,"The First Cut Is The Deepest","Sheryl Crow",0.246,0.155,0.599,0.9874,0.5,105.66,5.2,279.9,11,17,249,30,"country, folk, pop, rock","0wyOnrfGOlDdWHdIybLr4n",226200,0.501,0.749,2,-4.537,1,0.0279,0.0176,0,0.114,0.673,159.817,4,1
"3073",2004,33,"Numb","Linkin Park",0.086,0.186,0.728,-0.9883,2.9,88.74,5.2,380.7,18,22,295,34,"rock","2nLtzopw4rPReszdYBJU6h",185587,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,4,1
"3074",2004,34,"Diary","Alicia Keys",0.104,0.033,0.863,0.9492,2.5,89.75,4.8,315,30,13,248,34,"pop, hip-hop/rnb, soul","5dxHF4lrDimKqnI3GaZUmC",284160,0.663,0.465,8,-9.711,0,0.0317,0.555,0.00183,0.125,0.279,127.932,4,1
"3075",2004,35,"She Will be Loved","Maroon 5",0.2,0.067,0.733,0.9944,0.9,99.23,4.4,403.2,27,33,333,49,"electronic/dance, pop, rock","4llK75pXNWZz6KAho2Gp16",259453,0.651,0.663,0,-5.569,0,0.0281,0.228,0,0.0994,0.465,102,4,1
"3076",2004,39,"Pieces of Me","Ashlee Simpson",0.186,0.059,0.755,0.992,0.9,99.23,4.4,367.2,19,22,313,46,"","7yXibbAYi4to5oQTeO738f",217440,0.532,0.807,2,-4.301,1,0.057,0.0584,0,0.114,0.759,87.183,4,1
"3077",2004,41,"Milkshake","Kelis",0.209,0.07,0.721,0.9971,0.1,106.67,4.8,498.6,11,53,452,64,"","2s0ouHqJebHfiQ6C1GUFJd",182627,0.891,0.77,1,-6.124,1,0.0439,0.00862,0.0315,0.155,0.819,112.997,4,1
"3078",2004,42,"Splash Waterfalls","Ludacris",0.115,0.051,0.834,0.9941,2.5,95.17,6,914.4,52,42,781,76,"hip-hop/rnb","2T8hXV9LUZMDBKR5RALGEa",290760,0.734,0.846,11,-6.102,1,0.409,0.101,0,0.233,0.702,145.894,4,1
"3079",2004,45,"Stand Up","Ludacris",0.173,0.086,0.741,0.9928,1.7,97.2,5.2,735.3,47,61,631,76,"hip-hop/rnb","2CtCwQhY0ZLvr8L2l8Bo6e",213760,0.751,0.84,6,-4.855,1,0.349,0.367,0,0.0916,0.801,99.057,4,1
"3080",2004,49,"Salt Shaker","Ying Yang Twins",0.103,0.304,0.593,-0.9993,1.3,98.21,4.8,597.6,45,24,504,66,"","4Kd0FzFpOgIGxlBl4HXuFn",252440,0.884,0.697,11,-6.022,1,0.128,0.0509,0,0.094,0.322,101.965,4,1
"3081",2004,50,"With You","Jessica Simpson",0.212,0.036,0.752,0.9957,0.5,100.24,4,347.4,19,29,293,53,"","7pNJ1T9TGbVbNHKaLhhPri",191827,0.553,0.756,0,-4.583,1,0.108,0.0923,0,0.215,0.605,94.487,4,1
"3082",2004,51,"Meant to Live","Switchfoot",0.051,0.142,0.807,-0.9724,3.7,81.29,4.8,303.3,19,26,213,30,"rock","2md2i5QvelRFnafpnd6LOg",201373,0.397,0.903,2,-4.577,1,0.0457,0.00575,1.6e-06,0.362,0.556,151.551,4,1
"3083",2004,53,"Sorry 2004","Ruben Studdard",0.098,0.133,0.769,0.6327,0.9,99.23,4.4,617.4,27,38,509,84,"","2u34ZVPVlr7hfN7vDr1512",261867,0.721,0.472,9,-7.574,1,0.0619,0.076,0,0.332,0.462,129.964,4,1
"3084",2004,56,"Roses","OutKast",0.19,0.231,0.579,-0.9968,1.7,97.2,5.2,774,49,50,646,77,"hip-hop/rnb, pop","6bUNEbXT7HovLW6BgPCBsb",369573,0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,4,1
"3085",2004,61,"Through the Wire","Kanye West",0.135,0.124,0.741,0.8522,2.9,94.15,6.4,953.1,73,10,803,67,"hip-hop/rnb, religious","4mmkhcEm1Ljy1U9nwtsxUo",221227,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,4,1
"3086",2004,62,"Why?","Jadakiss",0.077,0.074,0.849,0.1489,1.7,97.2,5.2,662.4,61,7,574,69,"hip-hop/rnb","58LflM1owDAzQkYIL7ayCX",240000,0.602,0.938,1,-3.378,0,0.238,0.0164,0,0.0612,0.562,168.417,4,1
"3087",2004,64,"Read your Mind","Avant",0.117,0.017,0.866,0.9796,-0.3,107.69,4.4,320.4,31,14,291,43,"","6cR1U61DMpYbS2TtNTlSvo",263507,0.755,0.381,8,-6.696,0,0.0711,0.291,5.13e-06,0.0974,0.695,73.108,4,1
"3088",2004,66,"One Thing","Finger Eleven",0.045,0.104,0.851,-0.8935,-0.7,108.7,4,242.1,12,27,214,41,"rock","2BepFzUWfczDk68DXj10w3",279573,0.588,0.555,1,-9.401,1,0.0334,0.447,0,0.0806,0.445,151.991,4,1
"3089",2004,69,"Baby Boy","Beyonce",0.146,0.036,0.819,0.9961,1.3,98.21,4.8,711,41,42,604,79,"pop, hip-hop/rnb","4WY3HyGXsWqjFRCVD6gnTe",244827,0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,4,1
"3090",2004,79,"Breaking the Habit","Linkin Park",0.039,0.176,0.785,-0.98,2.1,96.18,5.6,320.4,23,13,262,29,"rock","6n8TMVyFKoUmDc4apxceRD",196907,0.579,0.849,4,-5.218,0,0.0303,0.108,0,0.0909,0.581,100.021,4,1
"3091",2004,82,"Remember When","Alan Jackson",0.115,0.063,0.822,0.9254,2.5,89.75,4.8,247.5,22,6,194,25,"country","1nCSr7oGeUv7sUEoYuAJFF",271280,0.558,0.314,2,-10.623,1,0.0295,0.709,0.000319,0.193,0.267,125.59,4,1
"3092",2004,86,"Wanna Get To Know You","G-Unit",0.15,0.084,0.766,0.9927,2.1,96.18,5.6,698.4,78,6,583,60,"","1dHJETCn2X1R1YwVlMvSza",265027,0.513,0.826,10,-3.651,0,0.132,0.106,0,0.0675,0.889,76.91,1,1
"3093",2004,87,"Holidae In","Chingy",0.085,0.098,0.817,-0.9374,1.7,97.2,5.2,897.3,115,12,757,94,"","0FmCLEHfINGqwlyzvklNqy",314400,0.81,0.791,7,-5.909,1,0.181,0.0893,0,0.0838,0.948,153.067,4,1
"3094",2004,90,"American Soldier","Toby Keith",0.215,0.046,0.739,0.9941,1.7,91.78,4,367.2,37,10,284,48,"country, pop, rock","0oVWPlnK5eAqnJCVB0FvpP",263333,0.565,0.541,9,-8.426,1,0.0376,0.193,3.45e-06,0.0582,0.226,82.006,4,1
"3095",2004,91,"Change Clothes","Jay-Z",0.132,0.077,0.791,0.9842,1.3,98.21,4.8,615.6,47,16,528,67,"hip-hop/rnb, religious","1xE7osYAtzz1PvLoVdOp5E",258427,0.895,0.628,10,-3.79,1,0.0473,0.0412,0,0.059,0.34,104.009,4,1
"3096",2004,94,"Happy People","R. Kelly",0.168,0.005,0.827,0.9934,2.1,90.77,4.4,415.8,47,12,322,52,"hip-hop/rnb, pop, hip-hop/rnb, soul","266hoXlxTshUk4XsNQK5to",469200,0.828,0.586,8,-6.274,1,0.205,0.0811,0,0.101,0.802,97.01,4,1
"3097",2004,95,"Hey Mama","Black Eyed Peas",0.104,0.078,0.818,0.9396,2.9,88.74,5.2,809.1,64,33,643,80,"pop","3KDCYRQl4O681lkYI2sCqE",214893,0.865,0.876,11,-6.339,0,0.241,0.106,1.1e-06,0.597,0.941,100.175,4,1
"3098",2005,2,"Hollaback Girl","Gwen Stefani",0.107,0.257,0.636,-0.9987,0.9,99.23,4.4,567.9,23,67,476,71,"pop, hip-hop/rnb, rock","0LzrhCZFXW94Y8nwtTuRlw",199853,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,4,1
"3099",2005,5,"1, 2 Step","Ciara",0.14,0.046,0.814,0.994,2.1,96.18,5.6,584.1,40,24,475,51,"electronic/dance, pop","7uKcScNXuO3MWw6LowBjW1",203787,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,4,1
"3100",2005,7,"Boulevard Of Broken Dreams","Green Day",0.074,0.196,0.73,-0.9786,1.7,91.78,4,346.5,17,31,257,45,"pop, rock","5GorCbAP4aL0EJ16frG2hd",262333,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,4,1
"3101",2005,10,"Behind These Hazel Eyes","Kelly Clarkson",0.089,0.222,0.688,-0.9943,2.5,89.75,4.8,352.8,21,24,280,40,"pop, rock","0AKAxdNkwq9ZxRdW1DN9zW",198973,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,4,1
"3102",2005,14,"Lose Control","Missy Elliott",0.045,0.048,0.907,-0.453,0.9,99.23,4.4,625.5,55,52,530,81,"","0UaMYEvWZi0ZqiDOoHU3YI",226864,0.904,0.813,4,-7.105,0,0.121,0.0311,0.00697,0.0471,0.81,125.461,4,1
"3103",2005,16,"Mr. Brightside","Killers",0.14,0.125,0.735,0.587,0.5,100.24,4,340.2,26,41,285,54,"","003vvx7Niy0yvhvHt4a68B",222973,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4,1
"3104",2005,21,"Oh","Ciara",0.053,0.065,0.882,0.0258,1.3,98.21,4.8,577.8,66,26,479,61,"electronic/dance, pop","7i7UIbm5E0DD7aSOYvwp2v",256347,0.8,0.496,7,-7.135,1,0.0506,0.000298,0,0.0697,0.357,128.29,4,1
"3105",2005,25,"Lovers And Friends","Lil Jon",0.234,0.034,0.732,0.9993,1.3,98.21,4.8,724.5,55,19,588,76,"","41PWz0hAiU9FqsmjR9Wh62",260600,0.675,0.501,10,-6.183,1,0.22,0.0541,0,0.429,0.532,139.861,4,1
"3106",2005,27,"Breakaway","Kelly Clarkson",0.137,0.075,0.788,0.9531,0.9,99.23,4.4,377.1,18,19,323,48,"pop, rock","61Qhe2mHSLhUE04QeK4lkD",237000,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,3,1
"3107",2005,29,"Let Me Hold You","Bow Wow",0.077,0.067,0.855,0.6271,0.9,99.23,4.4,577.8,47,133,496,76,"","1oNToERLIN71YCPLbRIQGQ",248493,0.815,0.662,6,-8.244,1,0.199,0.0915,0.000409,0.0898,0.611,151.518,4,1
"3108",2005,30,"Like You","Bow Wow",0.139,0.024,0.836,0.9957,1.3,98.21,4.8,538.2,41,88,467,65,"","3jEqrIfwKO0M8ALu3TGilF",205840,0.714,0.6,6,-8.365,1,0.0876,0.0465,0,0.0646,0.504,82.017,4,1
"3109",2005,33,"Obsession","Frankie J",0.227,0.104,0.669,0.9979,0.9,99.23,4.4,612,48,25,516,74,"","6Z7R8Flr1LJ4jsuHCjIDvG",161358,0.706,0.954,1,0.076,1,0.0389,0.00662,0,0.393,0.457,125.025,4,1
