"title","year","position","artist","pos_sentiment","neg_sentiment","neut_sentiment","compound_sentiment","f_k_grade","flesch_index","fog_index","num_syllables","difficult_words","num_dupes","num_words","num_lines","tags","id","popularity","duration_ms","explicit","artists","id_artists","release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"All Summer Long",2008,85,"Kid Rock",0.21,0,0.79,0.9977,3.3,82.31,4.4,483.3,29,30,351,55,"country, rock","5rX6C5QVvvZB7XckETNych",75,297587,0,"['Kid Rock']","['7dOBabd5O4CvKrg4iriHTM']","2007-10-09",0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,4
"All That She Wants",1994,9,"Ace Of Base",0.037,0.02,0.942,0.6369,2.1,90.77,4.4,306,16,34,244,40,"electronic/dance, pop","2pMrptw5lkxCWKAIuUgGZt",33,211213,0,"['Ace of Base']","['5ksRONqssB7BR161NTtJAm']","1992-01-01",0.707,0.628,11,-9.687,1,0.0875,0.00531,9.04e-05,0.104,0.857,187.543,4
"All That She Wants",1993,51,"Ace Of Base",0.037,0.02,0.942,0.6369,2.1,90.77,4.4,306,16,34,244,40,"electronic/dance, pop","2pMrptw5lkxCWKAIuUgGZt",33,211213,0,"['Ace of Base']","['5ksRONqssB7BR161NTtJAm']","1992-01-01",0.707,0.628,11,-9.687,1,0.0875,0.00531,9.04e-05,0.104,0.857,187.543,4
"All The Man That I Need",1991,16,"Whitney Houston",0.157,0.025,0.818,0.9892,-1.4,116.15,4.4,252.9,2,20,241,37,"pop","07M76e7IXxYdnC1BBiJxEX",55,251427,0,"['Whitney Houston']","['6XpaIBNiVzIetEPCWDvAFP']","1990-11-04",0.496,0.571,5,-9.958,0,0.0335,0.43,0,0.0332,0.25,150.944,4
"All The Right Moves",2010,54,"OneRepublic",0.223,0.009,0.768,0.9986,2.5,95.17,6,499.5,25,18,403,38,"pop, rock","5XRHGXut00SrJUFmcn2lQF",66,238000,0,"['OneRepublic']","['5Pwc4xIPtQLFEnJriah9YJ']","2009-01-01",0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,4
"All The Small Things",2000,40,"Blink 182",0.143,0.016,0.841,0.9578,-1,109.72,3.6,162.9,10,28,147,33,"alternative/indie, rock","2m1hi0nfMR9vdGC8UcrnwU",81,167067,0,"['blink-182']","['6FBDaR13swtiWwGhX1WQsP']","1999-06-01",0.434,0.897,0,-4.918,1,0.0488,0.0103,0,0.612,0.684,148.726,4
"All Through The Night",1985,65,"Cyndi Lauper",0.022,0.103,0.875,-0.9262,-1,109.72,3.6,258.3,11,31,237,48,"blues, pop","61P4TK0xIXe836V9LPTuJ4",8,151067,0,"['David Owen', 'Mormon Tabernacle Choir', 'Richard P. Condie']","['7H3zP7V0QnMuePAh0e5j26', '2duo4NJtUrLaI38trK0hht', '7msm7itiMt8EnLLTBDTp3H']","1959",0.171,0.0651,8,-31.406,1,0.038,0.989,0.894,0.202,0.227,134.354,5
"Almost Doesn't Count",1999,76,"Brandy",0.074,0.115,0.811,-0.7928,1.3,92.8,3.6,261.9,18,10,203,43,"pop, hip-hop/rnb","5ZCv9I8mgChcYkSrLuLSTc",52,218467,0,"['Brandy']","['05oH07COxkXKIMt6mIPRee']","1998-05-29",0.682,0.543,0,-7.063,0,0.0454,0.494,0,0.158,0.478,71.582,4
"Alone",1987,2,"Heart",0.085,0.06,0.855,0.5553,1.3,98.21,4.8,209.7,11,14,181,25,"rock","6hVdYM1RKjPIYv17KJ6Cll",49,241040,0,"['Lasgo']","['25Kw8f1zcn9VtUk5Nl3qrp']","2001",0.72,0.917,8,-4.717,1,0.0476,0.0821,0.00154,0.296,0.548,140.025,4
"Already Gone",2010,74,"Kelly Clarkson",0.115,0.153,0.732,-0.0961,2.5,89.75,4.8,419.4,23,24,329,43,"pop, rock","2sCKfPORTDRCx1fngE9scn",42,208461,0,"['Powderfinger']","['6LBCQo20ri3tsvbsWWLmr6']","1998",0.322,0.346,4,-8.929,1,0.035,0.0308,3.68e-06,0.119,0.501,162.325,4
"Already Gone",2009,95,"Kelly Clarkson",0.115,0.153,0.732,-0.0961,2.5,89.75,4.8,419.4,23,24,329,43,"pop, rock","2sCKfPORTDRCx1fngE9scn",42,208461,0,"['Powderfinger']","['6LBCQo20ri3tsvbsWWLmr6']","1998",0.322,0.346,4,-8.929,1,0.035,0.0308,3.68e-06,0.119,0.501,162.325,4
"Alright",1990,44,"Janet Jackson",0.372,0.009,0.619,0.9996,0.5,100.24,4,551.7,32,34,458,82,"electronic/dance, pop","3uGjLZ5abCyCfYXBVfpf8X",36,243333,0,"['Kris Kross']","['2zrZfs23sjuHDv4E6YRmNf']","1993-08-03",0.803,0.582,10,-11.286,0,0.19,0.00432,4.26e-05,0.252,0.547,97.305,4
"Alright",1993,85,"Kris Kross",0.17,0.033,0.797,0.9976,1.7,97.2,5.2,580.5,50,1,503,56,"","3uGjLZ5abCyCfYXBVfpf8X",36,243333,0,"['Kris Kross']","['2zrZfs23sjuHDv4E6YRmNf']","1993-08-03",0.803,0.582,10,-11.286,0,0.19,0.00432,4.26e-05,0.252,0.547,97.305,4
"Always",1987,14,"Atlantic Starr",0.259,0,0.741,0.9973,0.9,99.23,4.4,286.2,9,26,246,37,"disco, pop","4aFB1IDA1RISAmoJ5ppQpq",2,240000,0,"['Above & Beyond']","['10gzBoINW3cLJfZUka8Zoe']","2018-11-29",0.336,0.202,9,-15.41,0,0.0329,0.95,0.11,0.112,0.0718,127.086,4
"Always",1994,91,"Bon Jovi",0.074,0.16,0.765,-0.9917,1.3,98.21,4.8,424.8,25,15,369,50,"rock","4aFB1IDA1RISAmoJ5ppQpq",2,240000,0,"['Above & Beyond']","['10gzBoINW3cLJfZUka8Zoe']","2018-11-29",0.336,0.202,9,-15.41,0,0.0329,0.95,0.11,0.112,0.0718,127.086,4
"Always",1994,73,"Erasure",0.255,0.067,0.679,0.9973,2.1,90.77,4.4,416.7,15,32,309,48,"electronic/dance, electronic/dance, rock","4aFB1IDA1RISAmoJ5ppQpq",2,240000,0,"['Above & Beyond']","['10gzBoINW3cLJfZUka8Zoe']","2018-11-29",0.336,0.202,9,-15.41,0,0.0329,0.95,0.11,0.112,0.0718,127.086,4
"Always",1995,17,"Bon Jovi",0.074,0.16,0.765,-0.9917,1.3,98.21,4.8,424.8,25,15,369,50,"rock","4aFB1IDA1RISAmoJ5ppQpq",2,240000,0,"['Above & Beyond']","['10gzBoINW3cLJfZUka8Zoe']","2018-11-29",0.336,0.202,9,-15.41,0,0.0329,0.95,0.11,0.112,0.0718,127.086,4
"Always Be My Baby",1996,5,"Mariah Carey",0.161,0.042,0.798,0.9965,0.9,99.23,4.4,550.8,14,54,468,71,"pop, hip-hop/rnb","2aBxt229cbLDOvtL7Xbb9x",74,258133,0,"['Mariah Carey']","['4iHNK0tOyZPYnBU7nGAgpQ']","1995-09-26",0.65,0.531,4,-8.335,1,0.0364,0.457,0,0.249,0.487,78.946,4
"Always On My Mind",1988,80,"Pet Shop Boys",0.165,0.119,0.716,0.9363,0.9,99.23,4.4,294.3,5,28,241,38,"disco, electronic/dance, pop","2XjQ3Gq9EKY5Vt2ORf7LOv",28,214133,0,"['Loverboy']","['2CLVPk9FcywjClBcTvWPkT']","1980",0.336,0.553,2,-13.459,1,0.0333,0.234,0,0.352,0.848,180.628,4
"Am I Wrong",2014,14,"Nico and Vinz",0.089,0.177,0.734,-0.9947,-1.1,115.13,4.8,411.3,11,39,406,56,"pop","6idFWORbGH9bH3Y9ktysWx",41,213040,0,"['BTS']","['3Nrfpe0tUJi4K4DXYWgMUX']","2016-10-10",0.756,0.834,10,-4.983,0,0.0568,0.00158,5.5e-06,0.0824,0.634,107.968,4
"Amanda",1986,50,"Boston",0.167,0,0.833,0.9909,1.7,97.2,5.2,333,23,10,268,32,"rock","6K75oK57SnoDWEnqBpmYwU",38,188867,0,"['Don Williams']","['4Ti0EKl2PVEms2NRMVGqNe']","2004-01-01",0.67,0.333,8,-13.089,1,0.0325,0.702,0.018,0.117,0.467,113.839,3
"Amazing",1994,72,"Aerosmith",0.174,0.151,0.674,0.8845,1.3,98.21,4.8,276.3,22,10,232,33,"rock","1yfmUYrqjMCICcOnHhriFt",39,223200,0,"['Madonna']","['6tbjWDEIzxoDsBA1FuhfPW']","2000-09-19",0.563,0.842,0,-7.029,1,0.0552,0.00368,0.000472,0.101,0.41,135.012,4
"American Honey",2010,94,"Lady Antebellum",0.166,0.089,0.745,0.9685,1.7,91.78,4,275.4,16,16,212,37,"country, pop","4xInIiKipU1mtUogJ3ZdYr",65,224867,0,"['Lady A']","['32WkQRZEVKSzVAAYqukAEA']","2010-01-01",0.588,0.684,1,-5.154,1,0.0288,0.508,0,0.141,0.121,85.997,4
"American Kids",2014,73,"Kenny Chesney",0.076,0.06,0.863,0.8645,2.1,90.77,4.4,441.9,35,28,342,50,"country","1dgWTMoHwTUnQhOQ8SR5fV",72,182960,0,"['Kenny Chesney']","['3grHWM9bx2E9vwJCdlRv9O']","2014-09-22",0.733,0.589,7,-7.37,1,0.1,0.0476,5.85e-06,0.0366,0.867,170.097,4
"American Soldier",2004,90,"Toby Keith",0.215,0.046,0.739,0.9941,1.7,91.78,4,367.2,37,10,284,48,"country, pop, rock","0oVWPlnK5eAqnJCVB0FvpP",59,263333,0,"['Toby Keith']","['2bA6fzP0lMAQ4kz6CF61w8']","2003-11-04",0.565,0.541,9,-8.426,1,0.0376,0.193,3.45e-06,0.0582,0.226,82.006,4
"Amnesia",2014,86,"5 Seconds Of Summer",0.14,0.1,0.76,0.9574,2.1,96.18,5.6,561.6,26,28,456,50,"pop","6sZZI4917HcgjuGYZVwYmF",42,326813,0,"['Indio Solari y los Fundamentalistas del Aire Acondicionado']","['0nUGkxUncFeXt0Dr0hhrc4']","2004",0.471,0.698,11,-7.769,0,0.0259,0.00192,0.19,0.0699,0.906,183.957,4
"Anaconda",2014,36,"Nicki Minaj",0.044,0.182,0.775,-0.9982,0.5,100.24,4,688.5,41,60,595,101,"hip-hop/rnb, pop","5eqiMMbaeUZ32Q7sS00H35",70,260240,1,"['Nicki Minaj']","['0hCNtLu0JehylgoiP8L4Gh']","2014-12-15",0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,4
"And Our Feelings",1994,98,"Babyface",0.109,0.101,0.79,0.7905,1.7,91.78,4,282.6,20,10,221,39,"","27sYHmgfRvHFyQ5vrm5nQp",35,342360,0,"['Babyface']","['3aVoqlJOYx31lH1gibGDt3']","1993-08-24",0.741,0.592,4,-7.819,1,0.0298,0.138,0,0.224,0.27,128.137,4
"Angel",2001,17,"Shaggy",0.198,0.041,0.761,0.9982,2.9,88.74,5.2,648,43,33,514,60,"reggae","7ov1nZ2QZc3LIuCXXERZP0",48,236133,0,"['Madonna']","['6tbjWDEIzxoDsBA1FuhfPW']","1984-11-12",0.754,0.618,7,-13.66,1,0.0357,0.298,0.000207,0.345,0.836,133.237,4
"Angel",1985,81,"Madonna",0.055,0.06,0.885,0,1.7,91.78,4,279.9,21,28,220,41,"electronic/dance, electronic/dance, pop","7ov1nZ2QZc3LIuCXXERZP0",48,236133,0,"['Madonna']","['6tbjWDEIzxoDsBA1FuhfPW']","1984-11-12",0.754,0.618,7,-13.66,1,0.0357,0.298,0.000207,0.345,0.836,133.237,4
"Angel",1993,72,"Jon Secada",0.162,0.025,0.812,0.9485,-0.3,107.69,4.4,163.8,9,6,146,22,"","7ov1nZ2QZc3LIuCXXERZP0",48,236133,0,"['Madonna']","['6tbjWDEIzxoDsBA1FuhfPW']","1984-11-12",0.754,0.618,7,-13.66,1,0.0357,0.298,0.000207,0.345,0.836,133.237,4
"Angel",1988,34,"Aerosmith",0.241,0.071,0.688,0.9927,2.5,89.75,4.8,295.2,19,17,226,29,"rock","7ov1nZ2QZc3LIuCXXERZP0",48,236133,0,"['Madonna']","['6tbjWDEIzxoDsBA1FuhfPW']","1984-11-12",0.754,0.618,7,-13.66,1,0.0357,0.298,0.000207,0.345,0.836,133.237,4
"Angel",1999,18,"Sarah McLachlan",0.129,0.118,0.753,0.4193,1.7,91.78,4,288.9,24,12,228,40,"pop","7ov1nZ2QZc3LIuCXXERZP0",48,236133,0,"['Madonna']","['6tbjWDEIzxoDsBA1FuhfPW']","1984-11-12",0.754,0.618,7,-13.66,1,0.0357,0.298,0.000207,0.345,0.836,133.237,4
"Angel Eyes",1989,70,"Jeff Healey Band",0.177,0.018,0.806,0.9899,0.9,99.23,4.4,265.5,14,15,228,36,"","1APSWTZfe7EyXhyYLt8Kt9",5,240048,0,"['Richie Kamuca', 'Bill Holman']","['6j1TTh8EVDc0eev9ahv2Rx', '0Ouo7BAL9KvlpA8YcR7JFI']","1957-04-21",0.467,0.214,7,-11.696,0,0.0314,0.825,0.886,0.112,0.179,80.696,4
"Animal",2011,97,"Neon Trees",0.087,0.07,0.843,-0.0923,0.5,100.24,4,389.7,17,30,315,53,"","7bzinfns7drLnzylnK6L9S",52,264267,0,"['Miike Snow']","['4l1cKWYW591xnwEGxpUg3J']","2009-10-26",0.773,0.725,1,-6.773,0,0.0755,0.0115,6.85e-06,0.0821,0.696,118.012,4
"Animal",2010,61,"Neon Trees",0.087,0.07,0.843,-0.0923,0.5,100.24,4,389.7,17,30,315,53,"","7bzinfns7drLnzylnK6L9S",52,264267,0,"['Miike Snow']","['4l1cKWYW591xnwEGxpUg3J']","2009-10-26",0.773,0.725,1,-6.773,0,0.0755,0.0115,6.85e-06,0.0821,0.696,118.012,4
"Animals",2015,46,"Maroon 5",0.263,0.051,0.685,0.9989,0.5,100.24,4,582.3,23,82,466,78,"electronic/dance, pop, rock","5Na9Z0wC0loIPBZdw8OmQm",2,230160,0,"['Maroon 5']","['04gDigrS5kc9YWfZHwBETP']","2021-04-09",0.458,0.738,4,-6.427,0,0.0511,0.00017,0,0.656,0.349,189.97,4
"Animals",2014,71,"Martin Garrix",0,0,1,0,7.2,50.5,3.6,14.4,3,1,8,2,"","5Na9Z0wC0loIPBZdw8OmQm",2,230160,0,"['Maroon 5']","['04gDigrS5kc9YWfZHwBETP']","2021-04-09",0.458,0.738,4,-6.427,0,0.0511,0.00017,0,0.656,0.349,189.97,4
"Animals",2014,62,"Maroon 5",0.263,0.051,0.685,0.9989,0.5,100.24,4,582.3,23,82,466,78,"electronic/dance, pop, rock","5Na9Z0wC0loIPBZdw8OmQm",2,230160,0,"['Maroon 5']","['04gDigrS5kc9YWfZHwBETP']","2021-04-09",0.458,0.738,4,-6.427,0,0.0511,0.00017,0,0.656,0.349,189.97,4
"Another Day In Paradise",1990,7,"Phil Collins",0.223,0.024,0.753,0.9974,2.1,90.77,4.4,326.7,12,23,259,38,"jazz, pop, rock","3FgNAs72xWz1fr6GrrsnMt",37,302800,0,"['Glen Lucas']","['0zjauAdTUGncVWU0jf4Xuj']","1999-01-01",0.741,0.573,5,-13.281,0,0.0356,0.692,0.93,0.0587,0.514,103.981,4
"Another Sad Love Song",1993,46,"Toni Braxton",0.138,0.235,0.627,-0.9874,0.5,100.24,4,459.9,29,37,392,73,"pop","52Qu0no0NBho3zyRmjlsHn",68,244747,0,"['Khalid']","['6LuN9FCkKOj5PcnpouEgny']","2017-04-27",0.834,0.472,5,-7.777,0,0.0873,0.412,6.76e-05,0.0836,0.517,107.014,4
"Anything",2002,88,"Jaheim",0.151,0.009,0.84,0.9846,2.5,89.75,4.8,351.9,25,18,264,36,"","4ACru9MPI6lgmRg7lbMPoK",41,861440,1,"['JAY-Z']","['3nFkdlSjzX9mRTtwJOzDYB']","1999-12-28",0.595,0.932,0,-6.015,0,0.714,0.0318,6.16e-06,0.0916,0.221,178.817,4
"Anything",1994,78,"SWV",0.174,0,0.826,0.9889,0.5,100.24,4,224.1,7,25,180,32,"","4ACru9MPI6lgmRg7lbMPoK",41,861440,1,"['JAY-Z']","['3nFkdlSjzX9mRTtwJOzDYB']","1999-12-28",0.595,0.932,0,-6.015,0,0.714,0.0318,6.16e-06,0.0916,0.221,178.817,4
"Anything",1996,43,"3t",0.245,0.032,0.724,0.9989,0.9,99.23,4.4,576.9,18,32,482,78,"","4ACru9MPI6lgmRg7lbMPoK",41,861440,1,"['JAY-Z']","['3nFkdlSjzX9mRTtwJOzDYB']","1999-12-28",0.595,0.932,0,-6.015,0,0.714,0.0318,6.16e-06,0.0916,0.221,178.817,4
"Anything For You",1988,13,"Gloria Estefan and Miami Sound Machine",0.116,0.112,0.772,0.0351,0.9,99.23,4.4,294.3,6,14,251,39,"electronic/dance, pop, rock","7za1AYAv9VR6BUigOJi82R",40,237280,0,"['Nina']","['2tQbSWgZLIB8MXMnsXVRro']","2007",0.581,0.288,6,-10.618,1,0.0524,0.677,0,0.476,0.198,137.127,4
"Anywhere",1999,47,"112",0.146,0.018,0.836,0.9979,0.9,99.23,4.4,825.3,56,24,694,100,"","0f8gQYyzM5YcR6tIwdjk9D",5,171905,0,"['Lucas & Steve']","['5wwneIFdawNgQ7GvKK29Z3']","2018-12-28",0.625,0.813,7,-4.685,0,0.0318,0.00393,1.56e-05,0.633,0.0863,126.032,4
"Apologize",2007,66,"Timbaland",0.146,0.058,0.796,0.9124,1.3,98.21,4.8,233.1,10,7,188,24,"pop","3VVuTYI50T7t0zznR91LNG",56,208467,0,"['OneRepublic']","['5Pwc4xIPtQLFEnJriah9YJ']","2007",0.59,0.749,8,-6.246,1,0.0345,0.333,2.55e-05,0.0986,0.486,117.982,4
"Apologize",2008,5,"Timbaland",0.146,0.058,0.796,0.9124,1.3,98.21,4.8,233.1,10,7,188,24,"pop","3VVuTYI50T7t0zznR91LNG",56,208467,0,"['OneRepublic']","['5Pwc4xIPtQLFEnJriah9YJ']","2007",0.59,0.749,8,-6.246,1,0.0345,0.333,2.55e-05,0.0986,0.486,117.982,4
"Applause",2013,37,"Lady Gaga",0.117,0.03,0.853,0.9884,2.1,90.77,4.4,504,15,64,403,67,"electronic/dance, pop","1EntfuxWPYjI8ONzkfNb0W",40,212333,0,"['Lady Gaga']","['1HY2Jd0NmPuamShAr6KMms']","2013-11-11",0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,4
"Are You Gonna Kiss Me Or Not",2011,96,"Thompson Square",0.237,0.043,0.719,0.9975,0.1,106.67,4.8,344.7,21,13,304,41,"country","2TAcwD5KcV9uY3O1tLGV15",66,184920,0,"['Thompson Square']","['0Bvs8yPjrQSbmVIRqSg1Sp']","2011-02-08",0.485,0.701,8,-3.807,1,0.0288,0.039,0,0.0977,0.613,151.948,4
"Are You Jimmy Ray?",1998,65,"Jimmy Ray",0.038,0.034,0.928,-0.52,-1,109.72,3.6,511.2,18,55,453,98,"","6VWFrHAnLDyNUEJbJvpkZA",43,201200,0,"['Jimmy Ray']","['19mELXwQE3LGemD3ioO0lO']","1998-03-10",0.75,0.914,10,-5.707,0,0.0704,0.13,2.33e-05,0.392,0.673,99.083,4
"Armageddon It",1989,53,"Def Leppard",0.112,0.008,0.88,0.9945,1.3,98.21,4.8,601.2,18,30,504,71,"rock","3ybF6Iaia01EbXg5VmxPcb",51,322867,0,"['Def Leppard']","['6H1RjVyNruCmrBEWRbD0VZ']","1987-08-03",0.65,0.921,9,-6.014,1,0.0359,0.000798,0.0298,0.134,0.648,119.8,4
"Around The Way Girl",1991,64,"LL Cool J",0.131,0.059,0.809,0.9945,1.3,98.21,4.8,704.7,63,15,573,72,"","6jL1SnyXcXiKOmw4M2RnmT",56,248493,0,"['LL Cool J']","['1P8IfcNKwrkQP5xJWuhaOC']","1990-08-27",0.62,0.445,1,-17.154,0,0.382,0.00273,0.0145,0.333,0.587,202.134,4
"As Good As I Once Was",2005,84,"Toby Keith",0.086,0.123,0.791,-0.8857,0.1,106.67,4.8,393.3,21,12,356,48,"country, pop, rock","7G6l2FtQyRhQgYgut2I6i8",70,227840,0,"['Toby Keith']","['2bA6fzP0lMAQ4kz6CF61w8']","2005-01-01",0.68,0.87,5,-4.461,1,0.0393,0.266,0,0.109,0.646,119.075,4
"As I Lay Me Down",1995,39,"Sophie B. Hawkins",0.171,0.005,0.824,0.9961,-0.3,107.69,4.4,421.2,19,35,383,58,"pop, rock","6S8ZXzeXsfCj8qi9179McI",57,248893,0,"['Sophie B. Hawkins']","['3gdIwZY6Q3RXhDteYr4ZvC']","1994-07-21",0.519,0.737,10,-8.7,1,0.0437,0.645,1.77e-06,0.271,0.668,82.999,4
"As I Lay Me Down",1996,76,"Sophie B. Hawkins",0.171,0.005,0.824,0.9961,-0.3,107.69,4.4,421.2,19,35,383,58,"pop, rock","6S8ZXzeXsfCj8qi9179McI",57,248893,0,"['Sophie B. Hawkins']","['3gdIwZY6Q3RXhDteYr4ZvC']","1994-07-21",0.519,0.737,10,-8.7,1,0.0437,0.645,1.77e-06,0.271,0.668,82.999,4
"As Long as You Love Me",2012,34,"Justin Bieber",0.283,0.048,0.669,0.9995,1.7,97.2,5.2,604.8,33,27,520,64,"pop","3UpS7kBnkVQYG13pDDFTC4",71,221107,0,"['Backstreet Boys']","['5rSXSAkZ67PYJSvpUpkOr7']","1997-08-12",0.804,0.801,0,-4.892,1,0.0305,0.275,3.29e-05,0.215,0.826,98.12,4
"Austin",2001,76,"Blake Shelton",0.093,0.024,0.883,0.9788,0.5,100.24,4,329.4,27,4,282,52,"country","2WQAknZHrJAEQOFXe0F44P",63,230333,0,"['Blake Shelton']","['1UTPBmNbXNTittyMJrNkvw']","2001-07-31",0.605,0.609,7,-7.063,1,0.0278,0.188,0,0.0982,0.275,119.914,4
"Ayo Technology",2007,87,"50 Cent",0.063,0.061,0.876,-0.8894,2.1,96.18,5.6,842.4,54,40,731,78,"hip-hop/rnb","1C6LdXwjaCPbTOxO82Qz6v",43,212867,0,"['Milow']","['6mo0UbyIvIePdXNyLwQlk5']","2009-01-01",0.778,0.655,11,-7.325,0,0.0339,0.643,0,0.102,0.79,128.058,4
"Baby",1995,37,"Brandy",0.147,0.052,0.8,0.9487,1.3,98.21,4.8,200.7,15,7,161,23,"pop, hip-hop/rnb","2wbEY3D8zfBgfGIMmQxVhT",25,266640,0,"['Anita Baker']","['46CH1Gp8l8QVly8bpG9JFG']","1994-09-13",0.411,0.505,8,-10.356,1,0.0557,0.67,0,0.104,0.337,166.858,4
"Baby",2002,81,"Ashanti",0.107,0.063,0.83,0.9766,3.7,81.29,4.8,666.9,44,13,469,63,"","2wbEY3D8zfBgfGIMmQxVhT",25,266640,0,"['Anita Baker']","['46CH1Gp8l8QVly8bpG9JFG']","1994-09-13",0.411,0.505,8,-10.356,1,0.0557,0.67,0,0.104,0.337,166.858,4
"Baby",2010,44,"Justin Bieber",0.212,0.062,0.726,0.9967,2.5,89.75,4.8,531,30,34,417,56,"pop","2wbEY3D8zfBgfGIMmQxVhT",25,266640,0,"['Anita Baker']","['46CH1Gp8l8QVly8bpG9JFG']","1994-09-13",0.411,0.505,8,-10.356,1,0.0557,0.67,0,0.104,0.337,166.858,4
"Baby Boy",2003,12,"Beyonce",0.146,0.036,0.819,0.9961,1.3,98.21,4.8,711,41,42,604,79,"pop, hip-hop/rnb","0jpRbto4Y7H4V9GzijhFI2",31,170121,1,"['Illslick']","['6pPa982maNkzxD8kjhwbYr']","2014-03-24",0.696,0.467,0,-7.156,1,0.0608,0.0864,0,0.144,0.614,86.001,4
"Baby Boy",2004,69,"Beyonce",0.146,0.036,0.819,0.9961,1.3,98.21,4.8,711,41,42,604,79,"pop, hip-hop/rnb","0jpRbto4Y7H4V9GzijhFI2",31,170121,1,"['Illslick']","['6pPa982maNkzxD8kjhwbYr']","2014-03-24",0.696,0.467,0,-7.156,1,0.0608,0.0864,0,0.144,0.614,86.001,4
"Baby Don't Forget My Number",1989,28,"Milli Vanilli",0.261,0.059,0.681,0.997,4.1,74.86,4,396.9,19,44,272,47,"","3t4EJY6cTsb6FyP1EQzajK",50,249640,0,"['Milli Vanilli']","['3vRclCt9VnNhYIxFMQCxuM']","1988-11-14",0.851,0.649,6,-12.877,0,0.0748,0.00543,0.0029,0.156,0.846,100.302,4
"Baby Got Back",1992,2,"Sir Mix-a-Lot",0.081,0.037,0.882,0.9661,0.9,99.23,4.4,838.8,91,28,709,111,"hip-hop/rnb","1SAkL1mYNJlaqnBQxVZrRl",69,262827,1,"['Sir Mix-A-Lot']","['3TQ9JTBI2n2hfo7aRONEYV']","1992-01-01",0.926,0.669,1,-11.271,1,0.301,0.0051,0,0.0887,0.642,128.462,4
"Baby I'm Yours",1993,40,"Shai",0.186,0.027,0.786,0.9905,0.9,99.23,4.4,338.4,23,12,284,45,"","5YnXHTLSr9BHFXJLI0UzJG",26,144307,0,"['Bobby Vinton']","['6bOYtKnpLPQSfMpS2ilotK']","1970-05-01",0.16,0.201,0,-19.086,1,0.0325,0.787,8.23e-06,0.245,0.462,203.167,4
"Back 2 Good",1999,49,"Matchbox 20",0.146,0.069,0.785,0.9786,2.1,96.18,5.6,404.1,15,5,330,36,"rock","64XSAtXpCJUmadm3fkpH4z",57,340173,0,"['Matchbox Twenty']","['3Ngh2zDBRPEriyxQDAMKd1']","1996-10-01",0.559,0.504,7,-9.455,1,0.0246,0.106,0,0.13,0.479,89.051,4
"Back At One",1999,82,"Brian McKnight",0.124,0.018,0.858,0.9843,1.7,97.2,5.2,380.7,19,24,311,38,"pop, hip-hop/rnb, soul","0adtcSBrxl7N2McbtbAr6d",41,216013,0,"['Shayne Ward']","['6H4lieipng8aGu3Hbd1UeJ']","2005",0.56,0.481,11,-7.62,1,0.0317,0.172,0,0.0946,0.33,64.963,4
"Back At One",2000,20,"Brian McKnight",0.124,0.018,0.858,0.9843,1.7,97.2,5.2,380.7,19,24,311,38,"pop, hip-hop/rnb, soul","0adtcSBrxl7N2McbtbAr6d",41,216013,0,"['Shayne Ward']","['6H4lieipng8aGu3Hbd1UeJ']","2005",0.56,0.481,11,-7.62,1,0.0317,0.172,0,0.0946,0.33,64.963,4
"Back In Time",2012,62,"Pitbull",0.159,0.046,0.795,0.988,2.1,90.77,4.4,460.8,39,51,363,60,"","64SstpDrUJSlBrfXmDEbnT",21,258733,0,"['Huey Lewis & The News']","['7A9yZMTrFZcgEWAX2kBfK6']","1985-01-01",0.753,0.498,7,-15.563,1,0.0369,0.0207,0.0198,0.0692,0.848,120.078,4
"Back To December",2011,74,"Taylor Swift",0.165,0.059,0.777,0.9957,1.7,97.2,5.2,505.8,32,16,426,51,"country, pop","5aNkiOMxQXkpoEY5bTYoCh",43,293040,0,"['Taylor Swift']","['06HL4z0CvFAxyc27GXpf02']","2010-01-01",0.525,0.676,2,-4.684,1,0.0294,0.113,0,0.294,0.281,141.95,4
"Back To The Hotel",1992,78,"N2Deep",0.086,0.071,0.842,0.7623,0.5,105.66,5.2,545.4,66,2,481,55,"","47ukoPgAExwBp64F2gQlv2",58,304280,1,"['N2DEEP']","['7zgtJuRm0JcJpPQRjCgXT7']","1992-06-01",0.69,0.38,9,-12.845,1,0.0609,0.000168,0.000533,0.136,0.305,201.697,4
"Backseat",2011,84,"New Boyz",0.123,0.057,0.82,0.9729,1.3,103.63,6,635.4,23,48,578,57,"","5tmeWfDdanrJNEXofs6WEU",45,258053,0,"['Peer Günt']","['7Hi2YhLjJOk6XBTqW2dei0']","1986",0.31,0.911,10,-4.32,1,0.0321,6.09e-05,0.0129,0.359,0.222,162.339,4
"Bad",2013,59,"Wale",0.15,0.236,0.614,-0.9986,0.5,105.66,5.2,769.5,46,26,691,81,"hip-hop/rnb","29xW8wGQB9vGX5kcifRvwS",26,247133,0,"['Michael Jackson']","['3fMbdgg4jU18AjLCKBhRSm']","1995-06-16",0.802,0.869,8,-5.03,1,0.0456,0.00712,0.241,0.0585,0.339,114.14,4
